Date,Max_Temp_C,Min_Temp_C,Precipitation_mm,Humidity_pct
2014-12-14,22.4,7.19,0.0,50.13
2014-12-15,21.49,8.97,0.0,33.02
2014-12-16,21.06,8.03,0.0,27.98
2014-12-17,20.25,7.72,0.0,26.36
2014-12-18,18.02,6.13,0.0,30.18
2014-12-19,19.73,6.92,0.0,29.4
2014-12-20,19.63,4.72,0.0,30.91
2014-12-21,21.1,7.22,0.0,24.14
2014-12-22,20.25,7.6,0.0,21.42
2014-12-23,19.9,6.11,0.0,24.45
2014-12-24,21.68,4.97,0.0,27.51
2014-12-25,21.96,6.98,0.0,25.32
2014-12-26,22.34,8.07,0.0,26.83
2014-12-27,23.44,5.33,0.0,26.81
2014-12-28,21.31,5.13,0.0,28.2
2014-12-29,20.28,6.01,0.0,25.04
2014-12-30,18.61,5.9,0.0,26.62
2014-12-31,19.45,5.09,0.0,25.7
2015-01-01,21.99,5.95,0.0,27.21
2015-01-02,23.3,4.8,0.0,31.85
2015-01-03,21.99,8.3,0.0,30.79
2015-01-04,21.08,5.58,0.0,36.48
2015-01-05,20.49,8.32,0.0,35.86
2015-01-06,21.89,8.68,0.0,39.93
2015-01-07,22.69,8.14,0.0,41.94
2015-01-08,22.86,6.84,0.0,30.2
2015-01-09,21.36,8.9,0.0,20.73
2015-01-10,22.33,5.33,0.0,18.85
2015-01-11,24.93,8.7,0.0,19.26
2015-01-12,24.17,9.4,0.0,26.34
2015-01-13,18.72,6.37,3.81,43.65
2015-01-14,20.55,6.16,0.43,63.48
2015-01-15,20.21,5.35,0.0,61.01
2015-01-16,21.23,7.03,0.0,51.72
2015-01-17,23.05,8.66,0.0,35.5
2015-01-18,22.22,8.99,0.0,29.16
2015-01-19,22.9,6.85,0.0,31.92
2015-01-20,20.58,6.97,0.0,39.09
2015-01-21,14.85,6.84,4.31,59.24
2015-01-22,16.91,6.3,1.42,80.94
2015-01-23,18.97,4.23,0.02,69.72
2015-01-24,19.27,4.43,0.0,56.19
2015-01-25,20.19,5.1,0.0,48.15
2015-01-26,19.43,7.82,0.0,43.24
2015-01-27,18.15,5.72,0.0,47.18
2015-01-28,18.26,2.47,0.0,41.01
2015-01-29,19.85,6.96,0.0,30.11
2015-01-30,21.4,6.27,0.0,28.81
2015-01-31,23.16,9.2,0.0,26.58
2015-02-01,23.09,6.51,0.0,33.52
2015-02-02,19.78,7.88,0.22,56.36
2015-02-03,19.93,7.54,11.86,75.84
2015-02-04,21.91,7.0,0.0,68.04
2015-02-05,23.04,6.36,0.0,51.04
2015-02-06,22.82,10.01,0.0,46.65
2015-02-07,20.1,9.49,0.17,54.26
2015-02-08,23.0,6.73,0.0,63.89
2015-02-09,23.96,6.85,0.0,46.96
2015-02-10,24.4,6.37,0.0,38.76
2015-02-11,25.28,9.4,0.0,30.43
2015-02-12,24.61,10.4,0.0,26.21
2015-02-13,27.31,9.99,0.0,29.58
2015-02-14,30.17,11.29,0.0,33.16
2015-02-15,28.63,14.9,0.0,34.89
2015-02-16,29.42,11.69,0.16,42.14
2015-02-17,27.0,11.28,0.62,56.17
2015-02-18,28.11,12.25,0.18,46.75
2015-02-19,28.97,12.95,2.58,50.48
2015-02-20,26.09,13.09,2.55,73.45
2015-02-21,27.01,12.55,0.13,60.67
2015-02-22,27.33,12.01,0.0,56.84
2015-02-23,30.24,16.45,0.0,47.37
2015-02-24,23.3,16.37,1.29,52.45
2015-02-25,23.53,9.47,0.23,46.44
2015-02-26,23.61,6.13,0.0,32.88
2015-02-27,23.59,7.77,0.0,41.14
2015-02-28,23.44,8.49,0.03,35.09
2015-03-01,15.98,11.72,17.69,72.29
2015-03-02,21.18,8.25,1.57,69.95
2015-03-03,22.2,8.07,0.02,60.44
2015-03-04,24.76,8.47,3.06,50.39
2015-03-05,23.71,9.89,3.88,66.22
2015-03-06,24.04,9.96,0.58,67.05
2015-03-07,22.28,10.89,6.55,67.59
2015-03-08,21.73,8.25,2.28,67.23
2015-03-09,23.23,8.05,0.0,58.53
2015-03-10,25.82,7.02,0.0,42.6
2015-03-11,27.4,10.65,0.0,39.27
2015-03-12,30.2,12.28,0.0,31.12
2015-03-13,30.81,13.69,0.0,26.98
2015-03-14,27.61,13.98,8.09,54.33
2015-03-15,19.72,12.24,19.59,88.87
2015-03-16,22.81,10.4,1.07,73.71
2015-03-17,25.04,10.74,0.0,62.39
2015-03-18,28.16,11.11,0.0,50.59
2015-03-19,30.72,15.17,0.0,38.22
2015-03-20,31.72,16.04,0.0,38.95
2015-03-21,32.87,17.42,0.0,43.28
2015-03-22,31.86,19.19,0.0,45.7
2015-03-23,35.29,16.39,0.0,45.15
2015-03-24,37.31,21.5,0.17,39.17
2015-03-25,34.84,17.76,0.08,55.87
2015-03-26,34.36,18.55,0.0,41.76
2015-03-27,36.73,17.39,0.0,32.18
2015-03-28,37.74,20.13,0.07,31.47
2015-03-29,25.38,16.82,13.42,74.17
2015-03-30,29.79,14.99,0.2,64.99
2015-03-31,31.05,16.41,2.73,60.29
2015-04-01,31.11,18.53,0.18,59.67
2015-04-02,30.82,17.17,4.71,62.98
2015-04-03,29.15,14.38,1.1,64.43
2015-04-04,31.59,15.72,0.04,49.38
2015-04-05,33.05,17.89,0.0,44.33
2015-04-06,31.64,18.03,5.73,53.88
2015-04-07,28.16,17.04,1.09,66.25
2015-04-08,31.61,14.99,0.01,57.59
2015-04-09,33.98,16.58,0.0,42.4
2015-04-10,34.93,19.92,0.0,37.03
2015-04-11,35.59,20.46,3.17,48.76
2015-04-12,34.99,18.53,0.16,55.07
2015-04-13,36.45,19.52,0.0,42.57
2015-04-14,37.03,20.1,0.0,39.33
2015-04-15,37.08,20.84,0.0,40.36
2015-04-16,37.12,21.47,0.88,42.27
2015-04-17,36.72,20.52,0.01,43.0
2015-04-18,37.07,22.35,0.0,37.24
2015-04-19,41.81,22.65,0.0,32.81
2015-04-20,38.27,22.01,0.63,44.04
2015-04-21,38.79,20.14,0.0,34.5
2015-04-22,40.02,22.71,0.0,23.56
2015-04-23,41.17,22.68,0.0,17.59
2015-04-24,42.1,25.5,0.0,15.69
2015-04-25,43.23,23.3,0.0,17.88
2015-04-26,42.26,22.66,0.0,20.54
2015-04-27,41.57,22.19,0.0,28.26
2015-04-28,40.48,23.45,0.0,31.25
2015-04-29,41.37,25.17,0.0,23.93
2015-04-30,39.85,22.22,0.31,25.23
2015-05-01,38.29,21.53,0.01,31.39
2015-05-02,40.08,23.09,0.0,22.98
2015-05-03,41.37,24.01,0.0,18.11
2015-05-04,42.73,23.47,0.0,17.88
2015-05-05,43.04,25.37,0.0,16.52
2015-05-06,44.69,27.49,0.0,15.46
2015-05-07,45.55,25.39,0.0,16.65
2015-05-08,44.57,27.21,0.0,20.01
2015-05-09,43.75,28.26,0.0,20.13
2015-05-10,43.43,26.15,0.0,28.77
2015-05-11,41.21,28.18,0.15,30.31
2015-05-12,37.97,25.35,1.7,35.42
2015-05-13,35.36,25.15,0.99,36.16
2015-05-14,39.52,26.6,0.39,30.13
2015-05-15,40.49,26.81,0.4,29.74
2015-05-16,43.14,27.45,0.0,23.09
2015-05-17,43.62,27.72,0.0,20.18
2015-05-18,43.92,28.84,0.04,22.61
2015-05-19,43.63,28.07,0.03,21.85
2015-05-20,44.44,28.63,0.0,15.71
2015-05-21,45.38,28.5,0.0,13.63
2015-05-22,45.95,27.84,0.0,12.77
2015-05-23,45.79,30.61,0.0,10.78
2015-05-24,45.92,28.03,0.0,13.03
2015-05-25,44.97,28.25,0.0,15.24
2015-05-26,42.76,23.22,0.0,8.93
2015-05-27,44.39,28.22,0.06,5.94
2015-05-28,43.72,29.88,0.04,12.86
2015-05-29,42.01,27.99,1.57,25.96
2015-05-30,43.59,28.18,0.0,25.03
2015-05-31,43.61,30.17,0.08,19.64
2015-06-01,42.99,29.48,0.5,18.67
2015-06-02,41.49,26.09,0.55,27.32
2015-06-03,40.98,26.33,0.0,27.53
2015-06-04,38.29,26.74,1.35,30.35
2015-06-05,40.36,26.81,0.0,28.3
2015-06-06,43.05,29.48,0.0,22.35
2015-06-07,44.73,29.0,0.0,18.11
2015-06-08,46.47,31.36,0.0,16.49
2015-06-09,45.64,31.34,0.0,16.91
2015-06-10,45.27,31.22,0.0,27.78
2015-06-11,40.45,29.0,7.37,38.54
2015-06-12,43.4,29.98,0.0,31.16
2015-06-13,44.11,30.7,0.12,27.07
2015-06-14,44.1,30.59,0.13,28.34
2015-06-15,37.8,30.95,10.0,45.0
2015-06-16,40.17,29.61,0.02,38.57
2015-06-17,42.73,29.52,0.15,34.7
2015-06-18,44.88,30.85,0.0,29.11
2015-06-19,46.77,32.35,0.0,25.99
2015-06-20,47.18,32.69,0.0,23.32
2015-06-21,43.82,32.27,0.02,24.32
2015-06-22,44.26,32.76,0.0,25.6
2015-06-23,43.1,32.54,1.37,25.69
2015-06-24,39.25,31.62,6.85,37.74
2015-06-25,40.14,29.21,0.12,40.37
2015-06-26,41.65,28.43,0.0,32.77
2015-06-27,43.35,29.26,0.0,32.42
2015-06-28,44.93,29.57,0.0,28.32
2015-06-29,44.91,32.27,0.0,26.37
2015-06-30,40.9,30.71,5.15,35.28
2015-07-01,42.13,30.87,0.02,34.09
2015-07-02,41.38,30.97,0.96,39.7
2015-07-03,43.18,31.1,1.14,39.61
2015-07-04,44.33,32.18,0.0,33.75
2015-07-05,45.75,34.25,0.0,29.19
2015-07-06,44.02,33.19,9.86,36.69
2015-07-07,36.95,28.82,24.64,60.46
2015-07-08,39.35,29.36,0.0,47.27
2015-07-09,42.5,32.47,0.0,36.26
2015-07-10,40.77,30.47,10.04,46.51
2015-07-11,36.14,29.48,7.38,51.77
2015-07-12,39.22,28.02,0.73,47.28
2015-07-13,39.62,29.38,0.0,42.08
2015-07-14,41.78,30.08,0.0,40.54
2015-07-15,43.41,30.4,0.0,37.79
2015-07-16,42.95,30.35,0.0,38.83
2015-07-17,41.37,31.07,0.5,38.94
2015-07-18,40.78,31.21,1.47,43.69
2015-07-19,41.62,30.74,0.86,41.28
2015-07-20,41.96,30.96,0.0,36.86
2015-07-21,41.93,31.3,0.13,38.92
2015-07-22,40.33,30.9,0.28,39.33
2015-07-23,41.21,30.91,0.81,40.13
2015-07-24,39.86,30.7,1.08,46.88
2015-07-25,39.43,31.7,5.57,48.49
2015-07-26,37.41,30.61,2.69,54.8
2015-07-27,38.76,29.26,0.05,51.55
2015-07-28,40.09,29.34,0.05,46.14
2015-07-29,40.25,28.91,0.08,42.38
2015-07-30,39.42,29.81,8.75,51.46
2015-07-31,36.89,29.98,9.78,56.58
2015-08-01,35.8,29.55,8.99,61.95
2015-08-02,31.91,27.17,14.91,78.29
2015-08-03,36.62,26.35,2.09,64.59
2015-08-04,39.88,29.05,0.0,50.69
2015-08-05,40.78,30.44,0.16,43.96
2015-08-06,42.18,30.42,0.0,41.29
2015-08-07,43.31,30.15,0.06,42.89
2015-08-08,43.26,30.11,0.01,41.0
2015-08-09,42.34,30.5,0.02,40.21
2015-08-10,41.95,29.46,0.0,38.44
2015-08-11,40.59,29.81,0.0,40.17
2015-08-12,40.87,29.56,0.61,41.77
2015-08-13,39.99,30.03,0.4,44.14
2015-08-14,38.57,30.16,5.56,51.61
2015-08-15,38.12,29.91,2.12,54.62
2015-08-16,39.96,29.08,0.23,49.88
2015-08-17,40.86,28.85,0.0,46.28
2015-08-18,42.19,29.27,0.0,39.38
2015-08-19,42.76,29.12,0.03,38.08
2015-08-20,41.85,29.33,0.21,37.75
2015-08-21,40.26,29.44,1.65,42.18
2015-08-22,40.53,28.4,0.0,38.63
2015-08-23,40.95,28.77,1.38,40.59
2015-08-24,39.61,28.73,1.68,43.16
2015-08-25,40.31,28.1,0.0,39.99
2015-08-26,41.32,28.39,0.0,39.29
2015-08-27,42.14,29.31,0.0,38.4
2015-08-28,36.41,30.03,11.75,52.55
2015-08-29,40.47,27.58,0.0,47.68
2015-08-30,40.84,27.89,0.0,39.49
2015-08-31,39.79,26.27,0.0,36.68
2015-09-01,40.31,27.03,0.0,31.91
2015-09-02,41.41,27.15,0.0,33.84
2015-09-03,40.74,25.89,0.0,33.01
2015-09-04,40.41,25.45,0.0,32.59
2015-09-05,40.07,25.48,0.0,30.84
2015-09-06,40.12,25.33,0.1,30.09
2015-09-07,40.52,25.08,0.0,30.59
2015-09-08,40.18,25.47,0.0,32.38
2015-09-09,39.83,24.67,6.71,40.0
2015-09-10,40.86,24.51,0.0,32.75
2015-09-11,40.35,24.92,0.0,30.95
2015-09-12,41.43,25.6,0.0,28.65
2015-09-13,41.41,25.33,0.0,26.33
2015-09-14,41.84,25.4,0.0,24.45
2015-09-15,41.99,25.1,0.0,22.54
2015-09-16,41.58,26.12,0.0,23.86
2015-09-17,41.02,25.88,0.01,26.68
2015-09-18,41.22,26.69,0.0,27.47
2015-09-19,41.11,25.55,0.02,29.55
2015-09-20,36.17,25.22,11.71,55.64
2015-09-21,35.19,24.47,5.32,61.77
2015-09-22,26.52,22.28,40.65,82.39
2015-09-23,34.38,20.75,0.02,63.56
2015-09-24,35.66,22.81,0.0,49.45
2015-09-25,36.43,22.93,0.0,42.19
2015-09-26,37.02,21.86,0.01,41.88
2015-09-27,35.91,23.15,1.63,47.69
2015-09-28,35.66,23.04,0.86,43.45
2015-09-29,36.02,22.7,1.43,41.76
2015-09-30,37.05,21.33,0.0,39.1
2015-10-01,37.37,22.33,0.0,39.15
2015-10-02,38.16,23.35,0.0,37.37
2015-10-03,38.55,21.7,0.0,30.59
2015-10-04,37.32,22.19,0.0,30.43
2015-10-05,37.27,22.4,0.0,32.48
2015-10-06,36.86,23.57,0.0,35.24
2015-10-07,37.53,22.35,0.0,32.41
2015-10-08,38.08,22.57,0.0,32.84
2015-10-09,37.88,20.55,0.0,32.02
2015-10-10,38.08,20.58,0.0,29.31
2015-10-11,37.44,21.54,0.0,37.13
2015-10-12,36.99,22.37,0.0,41.03
2015-10-13,36.16,22.37,0.0,39.89
2015-10-14,36.57,21.46,0.07,40.19
2015-10-15,33.17,20.47,1.81,44.78
2015-10-16,34.28,21.78,0.0,40.19
2015-10-17,34.27,22.65,0.0,40.66
2015-10-18,35.77,21.06,0.04,40.57
2015-10-19,34.89,19.7,0.72,42.8
2015-10-20,32.91,20.37,0.0,41.12
2015-10-21,33.12,16.8,0.0,38.05
2015-10-22,33.43,17.93,0.0,28.73
2015-10-23,32.9,19.08,0.0,29.84
2015-10-24,31.34,21.01,0.6,37.62
2015-10-25,28.33,17.76,2.83,54.95
2015-10-26,29.23,15.18,0.01,58.92
2015-10-27,28.46,14.37,0.0,50.08
2015-10-28,30.03,14.21,0.0,39.45
2015-10-29,30.55,15.96,0.0,33.98
2015-10-30,30.24,16.14,0.0,36.5
2015-10-31,29.82,16.5,0.0,34.13
2015-11-01,29.53,17.35,0.0,34.44
2015-11-02,30.01,17.87,0.0,37.55
2015-11-03,29.62,17.66,0.0,37.97
2015-11-04,31.06,16.41,1.59,42.29
2015-11-05,27.99,15.19,0.0,45.61
2015-11-06,28.68,13.51,0.0,39.2
2015-11-07,28.99,14.57,0.0,34.04
2015-11-08,28.64,12.56,0.0,36.66
2015-11-09,28.26,15.77,0.0,36.21
2015-11-10,26.27,12.06,0.01,54.11
2015-11-11,25.43,12.35,0.0,57.66
2015-11-12,28.7,13.76,0.0,54.08
2015-11-13,26.86,16.29,0.0,51.26
2015-11-14,28.91,12.59,0.0,54.18
2015-11-15,28.76,16.69,0.0,39.39
2015-11-16,29.46,13.41,0.0,33.87
2015-11-17,29.22,13.01,0.0,27.71
2015-11-18,29.26,14.15,0.0,21.18
2015-11-19,27.85,13.75,0.0,23.11
2015-11-20,28.17,14.54,0.0,24.78
2015-11-21,27.54,12.91,0.0,26.98
2015-11-22,27.68,11.98,0.0,28.68
2015-11-23,27.44,13.03,0.0,28.8
2015-11-24,27.64,10.83,0.0,38.18
2015-11-25,28.66,11.28,0.0,33.72
2015-11-26,26.02,13.01,0.0,29.12
2015-11-27,26.79,10.43,0.0,29.16
2015-11-28,27.02,9.66,0.0,27.24
2015-11-29,26.63,11.11,0.0,29.73
2015-11-30,27.06,13.38,0.0,32.36
2015-12-01,26.99,12.15,0.0,34.55
2015-12-02,27.36,13.16,0.0,32.41
2015-12-03,27.66,13.23,0.0,30.19
2015-12-04,28.62,10.77,0.0,28.38
2015-12-05,27.56,12.34,0.0,20.26
2015-12-06,26.32,10.95,0.0,27.48
2015-12-07,24.83,11.32,0.0,25.16
2015-12-08,24.75,11.51,0.0,28.95
2015-12-09,24.43,10.6,0.0,32.97
2015-12-10,23.94,10.12,0.02,43.75
2015-12-11,20.76,6.15,0.16,38.88
2015-12-12,22.28,4.32,0.0,25.83
2015-12-13,22.02,7.09,0.0,18.99
2015-12-14,21.75,7.12,0.0,19.84
2015-12-15,23.63,5.78,0.0,20.94
2015-12-16,22.65,9.33,0.0,15.62
2015-12-17,22.34,9.42,0.0,17.0
2015-12-18,22.36,7.52,0.0,21.89
2015-12-19,22.06,8.71,0.0,24.86
2015-12-20,20.72,6.57,0.0,25.5
2015-12-21,21.05,7.68,0.0,28.49
2015-12-22,19.38,7.91,0.0,29.87
2015-12-23,18.42,6.28,0.0,50.32
2015-12-24,20.05,3.29,0.0,32.94
2015-12-25,20.98,5.67,0.0,19.47
2015-12-26,22.56,8.36,0.0,18.49
2015-12-27,25.14,10.31,0.0,20.71
2015-12-28,26.37,9.51,0.0,34.56
2015-12-29,26.91,10.11,0.0,32.07
2015-12-30,26.06,11.81,0.0,29.87
2015-12-31,25.12,8.11,0.0,34.34
2016-01-01,25.44,9.22,0.0,23.36
2016-01-02,25.38,12.59,0.0,18.09
2016-01-03,24.22,11.33,0.0,22.83
2016-01-04,22.25,11.24,0.0,24.78
2016-01-05,24.39,8.69,0.0,46.85
2016-01-06,21.8,9.87,0.0,49.95
2016-01-07,23.0,9.0,0.0,47.39
2016-01-08,24.34,9.67,0.0,46.46
2016-01-09,23.12,8.01,0.0,41.66
2016-01-10,24.82,10.28,0.0,34.92
2016-01-11,24.33,10.57,0.0,38.37
2016-01-12,23.28,10.28,3.36,48.9
2016-01-13,21.9,7.39,0.12,59.29
2016-01-14,22.18,9.93,0.0,44.77
2016-01-15,21.83,8.15,0.0,45.19
2016-01-16,22.08,7.62,0.0,42.14
2016-01-17,22.46,7.6,0.0,39.08
2016-01-18,20.89,7.63,0.0,34.33
2016-01-19,21.11,7.01,0.0,36.29
2016-01-20,23.7,7.01,0.0,29.71
2016-01-21,22.06,5.48,0.0,24.22
2016-01-22,21.22,6.07,0.0,20.11
2016-01-23,21.24,6.57,0.0,19.18
2016-01-24,20.13,5.35,0.0,22.68
2016-01-25,20.08,6.07,0.0,22.59
2016-01-26,21.25,6.85,0.0,21.78
2016-01-27,22.75,6.54,0.0,33.45
2016-01-28,24.29,10.2,0.11,34.65
2016-01-29,22.68,10.88,1.61,45.69
2016-01-30,23.78,9.95,0.77,52.57
2016-01-31,23.73,7.3,0.0,38.53
2016-02-01,23.85,7.19,0.0,24.84
2016-02-02,23.07,9.14,0.0,21.32
2016-02-03,24.96,9.59,0.0,21.74
2016-02-04,25.68,9.92,0.0,19.88
2016-02-05,26.59,10.01,0.0,17.44
2016-02-06,25.48,10.2,0.0,17.69
2016-02-07,24.18,10.72,0.0,20.33
2016-02-08,24.3,9.8,0.0,25.84
2016-02-09,24.94,9.63,0.0,26.65
2016-02-10,26.15,7.6,0.0,25.36
2016-02-11,21.04,6.45,0.12,41.14
2016-02-12,21.8,5.39,0.0,41.15
2016-02-13,23.17,8.08,0.0,28.92
2016-02-14,24.08,6.44,0.0,24.57
2016-02-15,23.87,7.19,0.0,24.22
2016-02-16,24.88,6.29,0.0,22.86
2016-02-17,25.33,5.91,0.0,23.56
2016-02-18,27.93,6.96,0.0,21.39
2016-02-19,22.14,12.34,4.77,55.75
2016-02-20,26.8,10.53,0.11,59.86
2016-02-21,29.15,9.98,0.0,32.79
2016-02-22,31.14,12.79,0.0,21.64
2016-02-23,32.56,9.24,0.0,23.71
2016-02-24,33.94,11.36,0.0,15.81
2016-02-25,31.81,12.06,0.0,15.25
2016-02-26,30.22,11.19,0.0,18.65
2016-02-27,31.11,13.06,0.0,21.74
2016-02-28,30.57,16.5,0.0,21.81
2016-02-29,30.84,15.36,0.0,24.18
2016-03-01,32.42,15.7,0.0,26.9
2016-03-02,31.28,17.61,0.0,29.89
2016-03-03,32.42,16.78,0.07,33.24
2016-03-04,33.45,17.06,0.47,37.25
2016-03-05,24.4,15.33,2.09,66.39
2016-03-06,26.98,13.2,0.09,57.86
2016-03-07,29.03,13.03,0.0,47.27
2016-03-08,31.07,13.53,0.0,35.12
2016-03-09,32.35,18.13,0.0,32.78
2016-03-10,31.57,17.88,1.71,37.58
2016-03-11,26.88,17.84,8.7,69.03
2016-03-12,22.46,14.35,10.18,76.38
2016-03-13,24.19,13.5,7.27,71.15
2016-03-14,28.07,12.4,0.03,51.83
2016-03-15,29.4,13.5,0.0,39.96
2017-01-15,13.94,4.13,5.25,80.62
2017-01-16,16.48,3.97,0.89,71.68
2017-01-17,18.85,4.72,0.21,55.79
2017-01-18,19.6,4.44,0.04,47.44
2017-01-19,18.37,3.3,0.0,65.34
2017-01-20,21.52,3.14,0.0,46.43
2017-01-21,20.37,7.68,0.02,33.46
2017-01-22,22.65,7.7,0.02,26.76
2017-01-23,23.38,8.09,0.87,32.01
2017-01-24,17.15,8.54,3.88,69.1
2017-01-25,16.49,9.66,6.93,87.92
2017-01-26,16.86,8.46,4.91,84.63
2017-01-27,20.88,5.56,0.59,67.82
2017-01-28,22.14,8.87,0.0,47.74
2017-01-29,23.09,9.84,0.0,45.95
2017-01-30,24.41,8.81,0.02,48.32
2017-01-31,23.62,8.93,0.29,58.07
2017-02-01,24.48,8.6,0.0,39.54
2017-02-02,23.76,11.19,0.0,39.52
2017-02-03,21.19,9.56,0.0,45.63
2017-02-04,24.93,8.31,6.71,52.07
2017-02-05,21.34,7.32,0.05,60.41
2017-02-06,20.31,3.79,0.0,53.73
2017-02-07,22.83,7.43,0.0,48.51
2017-02-08,23.99,9.85,0.0,35.97
2017-02-09,24.28,6.89,0.0,35.94
2017-02-10,24.76,7.42,0.0,31.07
2017-02-11,25.63,10.05,0.0,25.99
2017-02-12,24.85,8.57,0.0,30.27
2017-02-13,25.93,7.4,0.0,35.32
2017-02-14,27.83,7.88,0.0,34.26
2017-02-15,29.74,13.43,0.0,31.4
2017-02-16,28.46,13.55,0.0,48.83
2017-02-17,29.67,14.69,0.0,46.64
2017-02-18,27.65,14.3,0.0,51.27
2017-02-19,30.19,14.52,0.0,46.12
2017-02-20,27.67,10.47,0.0,36.65
2017-02-21,26.9,6.96,0.0,27.11
2017-02-22,26.59,8.42,0.0,25.32
2017-02-23,27.58,10.28,0.0,26.88
2017-02-24,28.87,10.85,0.0,21.24
2017-02-25,27.93,10.41,0.0,27.54
2017-02-26,29.98,10.08,0.0,29.49
2017-02-27,30.09,13.91,0.0,25.66
2017-02-28,29.7,12.97,0.0,27.6
2017-03-01,27.37,11.49,2.4,47.79
2017-03-02,28.15,11.63,0.0,37.58
2017-03-03,27.4,11.55,0.0,38.7
2017-03-04,27.9,10.65,0.0,28.57
2017-03-05,29.28,12.81,0.0,26.42
2017-03-06,29.6,12.91,0.01,29.32
2017-03-07,27.23,15.67,0.36,42.03
2017-03-08,25.46,13.58,2.65,50.42
2017-03-09,25.81,11.19,2.29,54.04
2017-03-10,23.52,11.7,0.06,48.11
2017-03-11,25.31,10.41,0.0,33.89
2017-03-12,25.01,8.69,0.01,28.55
2017-03-13,26.66,8.82,0.0,25.63
2017-03-14,27.54,9.32,0.0,25.31
2017-03-15,26.35,10.87,0.0,28.91
2018-01-01,23.06,6.89,0.0,20.97
2018-01-02,22.97,7.3,0.0,21.13
2018-01-03,21.24,5.84,0.0,23.36
2018-01-04,21.06,5.2,0.0,27.82
2018-01-05,20.35,4.15,0.0,40.26
2018-01-06,20.8,3.73,0.0,45.52
2018-01-07,20.19,5.5,0.0,35.51
2018-01-08,21.24,7.38,0.0,31.53
2018-01-09,22.52,6.56,0.0,29.27
2018-01-10,23.44,7.45,0.0,30.08
2018-01-11,25.64,7.0,0.0,29.41
2018-01-12,25.18,11.73,0.0,24.31
2018-01-13,24.23,8.69,0.0,23.17
2018-01-14,24.56,8.67,0.0,22.79
2018-01-15,24.86,6.76,0.0,22.08
2018-01-16,24.75,7.27,0.0,20.12
2018-01-17,23.79,6.66,0.0,23.74
2018-01-18,23.64,5.3,0.0,29.73
2018-01-19,23.19,6.44,0.0,27.98
2018-01-20,25.7,5.21,0.0,21.75
2018-01-21,25.75,5.73,0.0,21.9
2018-01-22,23.18,6.15,0.0,21.13
2018-01-23,21.87,5.37,0.16,35.87
2018-01-24,21.02,4.79,0.09,59.41
2018-01-25,20.03,7.12,0.0,37.55
2018-01-26,22.68,4.62,0.0,30.14
2018-01-27,23.05,4.73,0.0,28.88
2018-01-28,23.81,6.55,0.0,24.03
2018-01-29,24.37,8.43,0.0,21.08
2018-01-30,24.91,7.91,0.0,28.98
2018-01-31,24.89,9.58,0.0,35.07
2018-02-01,25.49,8.96,0.0,31.53
2018-02-02,24.5,6.04,0.0,25.37
2018-02-03,25.14,8.54,0.0,17.77
2018-02-04,25.34,5.69,0.0,15.38
2018-02-05,25.13,9.3,0.0,11.33
2018-02-06,24.52,6.35,0.0,14.02
2018-02-07,25.13,7.02,0.0,13.17
2018-02-08,25.3,7.48,0.0,12.34
2018-02-09,25.35,7.69,0.0,14.21
2018-02-10,23.8,7.57,0.0,19.54
2018-02-11,14.9,8.48,7.69,69.05
2018-02-12,19.53,8.71,0.87,71.42
2018-02-13,21.93,6.11,0.0,56.95
2018-02-14,23.43,7.48,0.0,54.49
2018-02-15,24.54,9.4,0.0,48.0
2018-02-16,27.13,12.47,0.0,41.31
2018-02-17,29.31,11.59,0.0,35.85
2018-02-18,28.96,12.97,0.0,28.37
2018-02-19,29.16,11.15,0.0,29.15
2018-02-20,29.82,13.66,0.0,28.97
2018-02-21,30.51,12.4,0.0,33.99
2018-02-22,29.65,12.99,0.0,39.78
2018-02-23,23.17,13.11,1.64,52.1
2018-02-24,27.04,11.45,0.2,62.75
2018-02-25,27.62,10.05,0.02,54.19
2018-02-26,28.86,14.51,0.0,44.51
2018-02-27,29.74,13.91,0.0,42.18
2018-02-28,32.61,15.66,0.0,34.89
2018-03-01,29.86,17.05,3.86,47.27
2018-03-02,30.7,14.48,0.0,53.77
2018-03-03,29.62,16.86,0.28,40.02
2018-03-04,28.3,13.67,1.07,47.07
2018-03-05,30.09,13.47,0.0,40.24
2018-03-06,30.3,12.17,0.0,38.59
2018-03-07,32.65,14.74,0.0,28.87
2018-03-08,32.36,14.77,0.0,27.29
2018-03-09,30.58,15.4,0.0,40.43
2018-03-10,32.28,15.13,0.0,35.71
2018-03-11,33.02,15.9,0.0,31.85
2018-03-12,34.88,16.0,0.0,25.42
2018-03-13,35.69,17.64,0.0,20.59
2018-03-14,34.35,15.56,0.02,26.87
2018-03-15,32.55,15.59,0.23,35.67
2018-03-16,31.73,14.92,0.0,24.05
2018-03-17,32.55,14.61,0.0,23.15
2018-03-18,34.54,16.17,0.0,19.51
2018-03-19,34.98,16.62,0.05,21.25
2018-03-20,33.78,18.12,1.41,29.95
2018-03-21,29.4,16.27,3.61,46.72
2018-03-22,29.94,14.87,0.0,44.47
2018-03-23,32.06,15.4,0.0,37.98
2018-03-24,34.19,19.27,0.0,30.81
2018-03-25,36.06,17.82,0.0,23.67
2018-03-26,38.25,17.99,0.0,16.82
2018-03-27,38.81,16.86,0.0,13.99
2018-03-28,37.93,18.32,0.0,14.99
2018-03-29,38.66,18.82,0.0,16.14
2018-03-30,40.68,18.55,0.0,14.24
